tenure,maritalstatus_Single,preferredlogindevice_Computer,numberofaddress,complain,maritalstatus_Married,gender_Male,cashbackamount,daysincelastorder,couponused,preferredlogindevice_Mobile,gender_Female,preferredpaymentmode_E_wallet,preferedordercat_Fashion,maritalstatus_Divorced,numberofdeviceregistered,preferredpaymentmode_Cash_on_Delivery,preferredpaymentmode_Debit_Card,satisfactionscore,warehousetohome,churn
20.0,0.0,0.0,4.0,0.0,1.0,0.0,271.69,6.0,3.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,8.0,0
0.0,0.0,1.0,6.0,0.0,1.0,1.0,142.98,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,5.0,6.0,0
29.0,1.0,0.0,4.0,1.0,0.0,0.0,272.32625,3.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,9.0,0
20.0,0.0,0.0,1.0,1.0,0.0,0.0,145.37,7.0,3.5,1.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,2.0,8.0,0
6.0,1.0,0.0,5.0,0.0,0.0,0.0,236.58999999999997,8.0,3.5,1.0,1.0,0.0,1.0,0.0,4.0,0.0,1.0,2.0,10.0,0
2.0,1.0,0.0,2.0,0.0,0.0,0.0,137.85,4.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,34.0,0
1.0,1.0,1.0,3.0,0.0,0.0,1.0,150.7,8.0,3.5,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,14.0,0
7.0,0.0,0.0,2.0,0.0,1.0,1.0,121.27000000000001,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,23.0,0
19.0,0.0,0.0,6.0,1.0,1.0,0.0,175.06,4.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,5.0,11.0,0
1.0,1.0,0.0,2.0,0.0,0.0,1.0,149.08,2.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,11.0,0
3.0,0.0,0.0,11.0,0.0,1.0,0.0,154.74,3.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,16.0,0
29.0,0.0,0.0,5.0,1.0,1.0,1.0,234.01999999999998,9.0,3.5,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,4.0,29.0,0
11.0,0.0,0.0,7.0,1.0,1.0,1.0,167.84,5.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,14.0,0
26.0,0.0,0.0,4.0,0.0,1.0,1.0,170.05,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.5,0.0,0.0,1.0,30.0,0
20.0,1.0,0.0,5.0,0.0,0.0,1.0,124.78999999999999,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,0.1594367355763465,1
0.0,1.0,0.0,2.0,1.0,0.0,0.0,144.87,3.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,10.0,0
4.0,1.0,0.0,7.0,1.0,0.0,0.0,193.77,1.0,2.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,9.0,0
16.0,0.0,1.0,2.0,0.0,0.0,0.0,170.23,5.0,1.0,0.0,1.0,0.0,0.0,1.0,5.0,1.0,0.0,2.0,35.0,0
5.0,0.0,0.0,3.0,0.0,1.0,1.0,232.93,10.0,3.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,2.0,15.0,0
10.0,0.0,1.0,3.0,1.0,1.0,0.0,236.02999999999997,2.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,6.0,0
25.0,1.0,0.0,8.0,0.0,0.0,0.0,132.12,2.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,2.0,8.0,0
0.0,0.0,0.0,2.0,1.0,1.0,0.0,69.83625,2.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,12.0,0
6.0,0.0,0.0,2.0,0.0,1.0,1.0,179.7,7.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,9.0,0
0.0,1.0,0.0,2.0,0.0,0.0,0.0,127.43,14.0,3.0,1.0,1.0,0.0,0.0,0.0,1.5,0.0,1.0,5.0,22.0,1
5.0,1.0,0.0,3.0,0.0,0.0,1.0,212.44,2.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,16.0,0
6.0,0.0,0.0,3.0,0.0,1.0,0.0,148.7,8.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,9.0,0
7.0,0.0,1.0,2.0,0.0,0.0,1.0,168.73,4.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,5.0,14.0,0
8.0,0.0,0.0,9.0,0.0,0.0,1.0,122.66999999999999,2.0,2.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,12.0,0
8.0,1.0,0.0,2.0,0.0,0.0,0.0,148.59,3.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,6.0,0
29.0,0.0,0.0,6.0,0.0,0.0,0.0,272.32625,12.0,3.5,1.0,1.0,0.0,0.0,1.0,5.5,0.0,0.0,3.0,9.0,0
11.0,0.0,0.0,2.0,0.0,1.0,0.0,153.43,9.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,16.0,0
11.0,0.0,0.0,2.0,0.0,0.0,0.0,235.82,11.0,3.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,5.0,6.0,0
5.0,0.0,1.0,5.0,0.0,1.0,1.0,140.87,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,5.0,6.0,0
10.0,0.0,1.0,6.0,0.0,1.0,1.0,151.63,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,8.0,0
23.0,0.0,0.0,3.0,1.0,1.0,1.0,272.32625,10.0,2.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,3.0,25.0,0
3.0,1.0,1.0,3.0,0.0,0.0,1.0,170.54,10.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,2.0,9.0,0
9.0,0.0,1.0,8.0,0.0,0.0,0.0,156.74,8.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,4.0,30.0,0
12.0,0.0,0.0,3.0,0.0,1.0,0.0,260.82,12.0,3.5,1.0,1.0,0.0,1.0,0.0,4.0,1.0,0.0,5.0,7.0,0
13.0,1.0,0.0,2.0,0.0,0.0,1.0,170.34,8.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,3.0,25.0,0
7.0,1.0,0.0,2.0,0.0,0.0,1.0,114.19999999999999,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,3.0,9.0,1
10.0,1.0,0.0,8.0,0.0,0.0,0.0,193.15,1.0,2.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,3.0,7.0,0
1.0,0.0,1.0,3.0,0.0,0.0,1.0,151.1,3.0,3.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,3.0,22.0,1
15.0,0.0,1.0,2.0,0.0,1.0,1.0,272.32625,9.0,3.5,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,14.0,0
21.0,1.0,0.0,4.0,0.0,0.0,1.0,174.6,8.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,5.0,21.0,0
18.0,0.0,0.0,1.0,1.0,0.0,1.0,234.95999999999998,10.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,26.0,0
33.0,0.0,0.0,5.0,1.0,1.0,0.0,272.32625,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,27.0,0
7.0,1.0,1.0,3.0,0.0,0.0,1.0,272.32625,1.0,3.5,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,3.0,24.0,0
5.0,0.0,0.0,3.0,1.0,1.0,0.0,136.29,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.5,0.0,0.0,1.0,9.0,0
10.0,0.0,0.0,4.0,1.0,1.0,1.0,213.47,3.0,2.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,16.0,0
4.0,0.0,0.0,5.0,0.0,1.0,1.0,154.6,7.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,12.0,0
4.0,1.0,0.0,2.0,0.0,0.0,0.0,168.12,8.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,30.0,0
0.0,0.0,0.0,6.0,0.0,1.0,1.0,206.08999999999997,17.0,3.5,1.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,3.0,6.0,1
3.0,0.0,1.0,3.0,0.0,1.0,1.0,213.53,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,9.0,0
17.0,0.0,1.0,6.0,0.0,1.0,0.0,180.62,3.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,7.0,0
6.0,0.0,0.0,3.0,0.0,1.0,0.0,186.62,9.0,3.5,1.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,3.0,11.0,0
11.0,0.0,1.0,3.0,1.0,1.0,1.0,243.49,10.0,3.5,0.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,4.0,36.0,1
3.0,0.0,0.0,6.0,1.0,0.0,0.0,177.38,1.0,2.0,1.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,3.0,10.0,1
8.0,1.0,0.0,2.0,1.0,0.0,0.0,120.69999999999999,2.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,4.0,6.0,0
3.0,1.0,1.0,1.0,0.0,0.0,0.0,125.63999999999999,7.0,3.5,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,-0.450127649806222,0
4.0,0.0,0.0,9.0,0.0,1.0,0.0,172.79,3.0,2.0,1.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,5.0,14.0,0
9.0,0.0,1.0,10.0,0.0,1.0,0.0,217.13,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.5,0.0,1.0,5.0,14.0,0
18.0,1.0,0.0,7.0,1.0,0.0,1.0,236.95,8.0,1.0,1.0,0.0,1.0,0.0,0.0,1.5,0.0,0.0,3.0,19.0,1
5.0,0.0,0.0,5.0,0.0,1.0,1.0,192.04,3.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,13.0,0
2.0,0.0,0.0,8.0,1.0,0.0,1.0,124.03999999999999,2.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,5.0,-0.1687902411681134,1
13.0,0.0,0.0,3.0,1.0,1.0,1.0,174.57,2.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,6.0,0
17.0,1.0,0.0,7.0,1.0,0.0,1.0,124.36000000000001,2.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.1594367355763465,0
1.0,1.0,1.0,3.0,0.0,0.0,0.0,138.59,1.0,1.0,0.0,1.0,0.0,0.0,0.0,5.5,0.0,1.0,3.0,8.0,1
9.0,0.0,1.0,3.0,1.0,1.0,1.0,181.89,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,3.0,25.0,0
27.0,1.0,1.0,4.0,0.0,0.0,0.0,148.69,3.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,3.0,26.0,0
10.0,0.0,1.0,2.0,1.0,1.0,1.0,218.49,8.0,3.5,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,4.0,35.0,1
12.0,1.0,0.0,2.0,0.0,0.0,0.0,145.53,10.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,3.0,8.0,0
6.0,0.0,1.0,1.0,0.0,1.0,1.0,161.46,7.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,4.0,28.0,0
15.0,0.0,0.0,3.0,0.0,1.0,1.0,208.92,8.0,2.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,5.0,7.0,0
1.0,1.0,0.0,3.0,0.0,0.0,1.0,150.64,1.0,2.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,2.0,9.0,1
1.0,1.0,0.0,3.0,1.0,0.0,0.0,145.7,3.0,2.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,4.0,7.0,0
3.0,1.0,0.0,3.0,0.0,0.0,1.0,148.4,6.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,22.0,0
4.0,1.0,1.0,9.0,1.0,0.0,0.0,171.95,8.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,16.0,0
3.0,0.0,0.0,2.0,1.0,1.0,0.0,152.09,7.0,2.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,10.0,0
1.0,0.0,0.0,6.0,1.0,1.0,1.0,145.73,3.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,13.0,1
9.0,0.0,0.0,3.0,0.0,1.0,1.0,159.07,9.0,3.5,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,35.0,0
1.0,0.0,1.0,2.0,0.0,0.0,1.0,149.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,31.0,0
12.0,1.0,0.0,2.0,0.0,0.0,0.0,165.28,6.0,2.0,1.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,14.0,0
13.0,0.0,1.0,3.0,0.0,0.0,1.0,272.32625,4.0,3.5,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,2.0,6.0,0
13.0,0.0,1.0,4.0,1.0,1.0,1.0,167.96,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,14.0,1
27.0,0.0,0.0,10.0,0.0,1.0,0.0,235.49,3.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,3.0,8.0,0
1.0,0.0,0.0,4.0,0.0,0.0,1.0,186.32,1.0,2.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,3.0,14.0,0
9.0,0.0,1.0,5.0,0.0,1.0,1.0,150.79,7.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,14.0,0
23.0,0.0,1.0,5.0,0.0,1.0,1.0,272.32625,4.0,3.5,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,9.0,0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,148.51,2.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,4.0,14.0,0
26.0,0.0,0.0,4.0,0.0,0.0,0.0,272.32625,5.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,0.0,1.0,2.0,11.0,0
8.0,1.0,0.0,4.0,0.0,0.0,0.0,125.06,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.5,0.0,1.0,3.0,-0.1687902411681134,0
1.0,0.0,0.0,3.0,1.0,0.0,1.0,141.01,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,5.0,13.0,1
30.0,0.0,0.0,6.0,0.0,1.0,0.0,272.32625,3.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,5.0,11.0,0
24.0,0.0,0.0,5.0,0.0,0.0,0.0,149.36,7.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,2.0,20.0,0
0.0,0.0,0.0,1.0,1.0,0.0,1.0,133.88,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,3.0,15.0,1
10.0,1.0,0.0,6.0,0.0,0.0,1.0,169.85,8.0,3.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,4.0,10.0,0
12.0,0.0,0.0,4.0,0.0,1.0,1.0,172.71,4.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,16.0,0
10.0,0.0,0.0,2.0,1.0,1.0,1.0,190.86,12.0,3.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,21.0,0
1.0,0.0,0.0,3.0,1.0,1.0,1.0,186.42,4.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,4.0,11.0,0
25.0,1.0,0.0,8.0,0.0,0.0,1.0,204.45,0.0,3.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,4.0,13.0,0
14.0,0.0,1.0,5.0,1.0,1.0,1.0,165.69,3.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,15.0,0
2.0,1.0,0.0,1.0,1.0,0.0,0.0,141.93,8.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,3.0,21.0,0
20.0,0.0,0.0,4.0,0.0,1.0,0.0,173.1,9.0,2.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,25.0,0
21.0,0.0,0.0,5.0,0.0,1.0,1.0,154.86,2.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,5.0,13.0,0
13.0,0.0,0.0,2.0,0.0,1.0,0.0,204.35,12.0,3.5,1.0,1.0,0.0,1.0,0.0,4.0,0.0,1.0,3.0,21.0,0
7.0,1.0,1.0,2.0,0.0,0.0,1.0,121.44,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,22.0,0
1.0,0.0,0.0,2.0,1.0,1.0,0.0,174.07,5.0,2.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,15.0,0
0.0,1.0,0.0,2.0,1.0,0.0,1.0,158.13,7.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,33.0,1
19.0,0.0,0.0,2.0,1.0,0.0,1.0,259.96,11.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,27.0,0
0.0,0.0,0.0,2.0,0.0,1.0,0.0,162.14,7.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,4.0,14.0,0
31.0,0.0,1.0,4.0,1.0,1.0,1.0,272.32625,3.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,3.0,22.0,0
0.0,1.0,0.0,2.0,0.0,0.0,1.0,126.78999999999999,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,4.0,13.0,1
8.0,1.0,0.0,3.0,0.0,0.0,1.0,154.72,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,14.0,0
20.0,0.0,1.0,1.0,0.0,1.0,0.0,219.57,8.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,4.0,7.0,0
18.0,0.0,0.0,2.0,0.0,1.0,1.0,174.41,7.0,3.5,1.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,4.0,6.0,0
0.0,1.0,0.0,7.0,0.0,0.0,1.0,143.82,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,8.0,1
13.0,0.0,1.0,6.0,0.0,0.0,1.0,143.27,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,4.0,8.0,0
11.0,0.0,0.0,1.0,0.0,1.0,1.0,199.24,7.0,3.5,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,4.0,20.0,0
10.0,1.0,0.0,2.0,0.0,0.0,0.0,121.15,7.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,6.0,0
0.0,1.0,0.0,2.0,0.0,0.0,1.0,146.84,2.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,16.0,0
27.0,1.0,1.0,3.0,1.0,0.0,0.0,272.32625,4.0,2.0,0.0,1.0,0.0,0.0,0.0,1.5,0.0,0.0,1.0,32.0,0
7.0,1.0,0.0,1.0,0.0,0.0,1.0,120.44999999999999,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,9.0,0
2.0,1.0,0.0,4.0,0.0,0.0,1.0,145.8,3.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,5.0,7.0,0
2.0,0.0,0.0,3.0,0.0,0.0,1.0,156.96,4.0,2.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,5.0,26.0,0
4.0,0.0,1.0,5.0,0.0,1.0,0.0,210.31,8.0,3.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,3.0,16.0,0
11.0,1.0,0.0,4.0,0.0,0.0,0.0,126.19,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,5.0,0.1594367355763465,0
10.0,0.0,1.0,2.0,1.0,1.0,1.0,123.25999999999999,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.1594367355763465,0
1.0,0.0,0.0,3.0,0.0,1.0,0.0,168.77,3.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,24.0,0
1.0,0.0,0.0,5.0,1.0,0.0,0.0,170.59,3.0,2.0,1.0,1.0,0.0,0.0,1.0,5.5,0.0,1.0,3.0,27.0,1
9.0,0.0,1.0,3.0,0.0,1.0,1.0,174.68,3.0,2.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,18.0,0
14.0,0.0,1.0,4.0,1.0,1.0,0.0,154.67,3.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,28.0,0
30.0,0.0,1.0,3.0,0.0,1.0,1.0,188.06,10.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,3.0,7.0,0
29.0,0.0,0.0,10.0,0.0,1.0,1.0,151.62,5.0,2.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,9.0,0
7.0,0.0,0.0,2.0,0.0,1.0,1.0,241.91000000000003,8.0,2.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,3.0,14.0,0
11.0,0.0,0.0,10.0,0.0,1.0,1.0,165.53,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,3.0,8.0,0
1.0,0.0,0.0,3.0,1.0,1.0,0.0,148.98,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,15.0,1
8.0,0.0,0.0,8.0,0.0,1.0,1.0,184.57,10.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,5.0,9.0,0
9.0,1.0,1.0,2.0,0.0,0.0,1.0,199.8,7.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0,16.0,0
6.0,1.0,1.0,4.0,0.0,0.0,1.0,146.82,1.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,2.0,16.0,0
5.0,0.0,1.0,2.0,0.0,0.0,1.0,168.45,5.0,2.0,0.0,0.0,0.0,0.0,1.0,5.5,0.0,0.0,3.0,7.0,0
0.0,1.0,0.0,2.0,0.0,0.0,0.0,132.95,2.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,10.0,0
10.0,1.0,0.0,4.0,0.0,0.0,0.0,141.07,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,9.0,0
8.0,1.0,0.0,1.0,0.0,0.0,1.0,180.95,13.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,4.0,11.0,0
13.0,1.0,1.0,2.0,0.0,0.0,0.0,175.42,9.0,3.5,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,11.0,0
5.0,0.0,1.0,1.0,0.0,1.0,1.0,146.68,7.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,15.0,0
13.0,0.0,0.0,8.0,1.0,1.0,0.0,272.32625,3.0,3.5,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,20.0,0
21.0,1.0,0.0,7.0,0.0,0.0,1.0,272.32625,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,7.0,0
2.0,0.0,0.0,4.0,0.0,1.0,0.0,197.15,7.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,14.0,0
4.0,0.0,0.0,3.0,0.0,1.0,0.0,186.18,3.0,2.0,1.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,3.0,12.0,0
1.0,1.0,0.0,3.0,0.0,0.0,1.0,151.79,1.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,4.0,14.0,1
9.0,0.0,0.0,8.0,1.0,1.0,1.0,183.21,7.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,5.0,16.0,0
7.0,0.0,1.0,5.0,0.0,0.0,1.0,144.9,8.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,4.0,17.0,0
4.0,0.0,0.0,2.0,0.0,1.0,1.0,224.57,3.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,27.0,0
1.0,0.0,0.0,3.0,0.0,0.0,1.0,164.55,4.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,5.0,7.0,0
8.0,0.0,0.0,2.0,1.0,1.0,0.0,206.85000000000002,15.0,3.0,1.0,1.0,0.0,1.0,0.0,4.0,0.0,1.0,3.0,15.0,0
15.0,0.0,0.0,4.0,0.0,1.0,1.0,155.72,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,5.0,26.0,0
8.0,1.0,0.0,1.0,0.0,0.0,1.0,142.3,3.0,2.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,3.0,28.0,0
3.0,0.0,0.0,3.0,1.0,1.0,1.0,191.23,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,2.0,14.0,0
14.0,0.0,0.0,5.0,1.0,1.0,0.0,147.13,8.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,17.0,0
2.0,0.0,1.0,1.0,0.0,1.0,0.0,132.91,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,4.0,16.0,0
6.0,1.0,1.0,9.0,0.0,0.0,0.0,151.47,7.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,4.0,8.0,0
27.0,1.0,0.0,7.0,0.0,0.0,0.0,272.32625,7.0,3.5,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,7.0,0
14.0,0.0,0.0,4.0,0.0,1.0,1.0,272.32625,6.0,3.5,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,16.0,0
8.0,1.0,1.0,3.0,0.0,0.0,0.0,150.53,4.0,2.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,23.0,0
0.0,0.0,0.0,5.0,0.0,0.0,1.0,132.29,2.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,2.0,6.0,0
19.0,0.0,0.0,4.0,0.0,1.0,1.0,185.78,7.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,1.0,8.0,0
